index,title,url
384,Final Prices With a Special Discount in a Shop,https://leetcode.com/problems/final-prices-with-a-special-discount-in-a-shop
385,Running Sum of 1d Array,https://leetcode.com/problems/running-sum-of-1d-array
386,Group Sold Products By The Date,https://leetcode.com/problems/group-sold-products-by-the-date
387,XOR Operation in an Array,https://leetcode.com/problems/xor-operation-in-an-array
388,Average Salary Excluding the Minimum and Maximum Salary,https://leetcode.com/problems/average-salary-excluding-the-minimum-and-maximum-salary
389,Friendly Movies Streamed Last Month,https://leetcode.com/problems/friendly-movies-streamed-last-month
390,Path Crossing,https://leetcode.com/problems/path-crossing
391,Can Make Arithmetic Progression From Sequence,https://leetcode.com/problems/can-make-arithmetic-progression-from-sequence
392,Reformat Date,https://leetcode.com/problems/reformat-date
393,Customer Order Frequency,https://leetcode.com/problems/customer-order-frequency
394,Number of Good Pairs,https://leetcode.com/problems/number-of-good-pairs
395,Find Users With Valid E-Mails,https://leetcode.com/problems/find-users-with-valid-e-mails
396,Water Bottles,https://leetcode.com/problems/water-bottles
397,Count Odd Numbers in an Interval Range,https://leetcode.com/problems/count-odd-numbers-in-an-interval-range
398,Patients With a Condition,https://leetcode.com/problems/patients-with-a-condition
399,Shuffle String,https://leetcode.com/problems/shuffle-string
400,Count Good Triplets,https://leetcode.com/problems/count-good-triplets
401,Kth Missing Positive Number,https://leetcode.com/problems/kth-missing-positive-number
402,Fix Product Name Format,https://leetcode.com/problems/fix-product-name-format
403,Make The String Great,https://leetcode.com/problems/make-the-string-great
404,Three Consecutive Odds,https://leetcode.com/problems/three-consecutive-odds
405,Thousand Separator,https://leetcode.com/problems/thousand-separator
406,Most Visited Sector in  a Circular Track,https://leetcode.com/problems/most-visited-sector-in-a-circular-track
407,Unique Orders and Customers Per Month,https://leetcode.com/problems/unique-orders-and-customers-per-month
408,Detect Pattern of Length M Repeated K or More Times,https://leetcode.com/problems/detect-pattern-of-length-m-repeated-k-or-more-times
409,Warehouse Manager,https://leetcode.com/problems/warehouse-manager
410,Matrix Diagonal Sum,https://leetcode.com/problems/matrix-diagonal-sum
411,Replace All ?'s to Avoid Consecutive Repeating Characters,https://leetcode.com/problems/replace-all-s-to-avoid-consecutive-repeating-characters
412,Customer Who Visited but Did Not Make Any Transactions,https://leetcode.com/problems/customer-who-visited-but-did-not-make-any-transactions
413,Special Positions in a Binary Matrix,https://leetcode.com/problems/special-positions-in-a-binary-matrix
414,Bank Account Summary II,https://leetcode.com/problems/bank-account-summary-ii
415,Sum of All Odd Length Subarrays,https://leetcode.com/problems/sum-of-all-odd-length-subarrays
416,Rearrange Spaces Between Words,https://leetcode.com/problems/rearrange-spaces-between-words
417,Crawler Log Folder,https://leetcode.com/problems/crawler-log-folder
418,Design Parking System,https://leetcode.com/problems/design-parking-system
419,Sellers With No Sales,https://leetcode.com/problems/sellers-with-no-sales
420,Special Array With X Elements Greater Than or Equal X,https://leetcode.com/problems/special-array-with-x-elements-greater-than-or-equal-x
421,Maximum Nesting Depth of the Parentheses,https://leetcode.com/problems/maximum-nesting-depth-of-the-parentheses
422,Mean of Array After Removing Some Elements,https://leetcode.com/problems/mean-of-array-after-removing-some-elements
423,All Valid Triplets That Can Represent a Country,https://leetcode.com/problems/all-valid-triplets-that-can-represent-a-country
424,Largest Substring Between Two Equal Characters,https://leetcode.com/problems/largest-substring-between-two-equal-characters
425,Slowest Key,https://leetcode.com/problems/slowest-key
426,Percentage of Users Attended a Contest,https://leetcode.com/problems/percentage-of-users-attended-a-contest
427,Sort Array by Increasing Frequency,https://leetcode.com/problems/sort-array-by-increasing-frequency
428,Check Array Formation Through Concatenation,https://leetcode.com/problems/check-array-formation-through-concatenation
429,Get Maximum in Generated Array,https://leetcode.com/problems/get-maximum-in-generated-array
430,Defuse the Bomb,https://leetcode.com/problems/defuse-the-bomb
431,Design an Ordered Stream,https://leetcode.com/problems/design-an-ordered-stream
432,Average Time of Process per Machine,https://leetcode.com/problems/average-time-of-process-per-machine
433,Check If Two String Arrays are Equivalent,https://leetcode.com/problems/check-if-two-string-arrays-are-equivalent
434,Fix Names in a Table,https://leetcode.com/problems/fix-names-in-a-table
435,Maximum Repeating Substring,https://leetcode.com/problems/maximum-repeating-substring
436,Richest Customer Wealth,https://leetcode.com/problems/richest-customer-wealth
437,Product's Worth Over Invoices,https://leetcode.com/problems/products-worth-over-invoices
438,Goal Parser Interpretation,https://leetcode.com/problems/goal-parser-interpretation
439,Invalid Tweets,https://leetcode.com/problems/invalid-tweets
440,Count the Number of Consistent Strings,https://leetcode.com/problems/count-the-number-of-consistent-strings
441,Count of Matches in Tournament,https://leetcode.com/problems/count-of-matches-in-tournament
442,Daily Leads and Partners,https://leetcode.com/problems/daily-leads-and-partners
443,Reformat Phone Number,https://leetcode.com/problems/reformat-phone-number
444,Number of Students Unable to Eat Lunch,https://leetcode.com/problems/number-of-students-unable-to-eat-lunch
445,Determine if String Halves Are Alike,https://leetcode.com/problems/determine-if-string-halves-are-alike
446,Largest Subarray Length K,https://leetcode.com/problems/largest-subarray-length-k
447,Maximum Units on a Truck,https://leetcode.com/problems/maximum-units-on-a-truck
448,Calculate Money in Leetcode Bank,https://leetcode.com/problems/calculate-money-in-leetcode-bank
449,Decode XORed Array,https://leetcode.com/problems/decode-xored-array
450,Number Of Rectangles That Can Form The Largest Square,https://leetcode.com/problems/number-of-rectangles-that-can-form-the-largest-square
451,Find Followers Count,https://leetcode.com/problems/find-followers-count
452,The Number of Employees Which Report to Each Employee,https://leetcode.com/problems/the-number-of-employees-which-report-to-each-employee
453,Find the Highest Altitude,https://leetcode.com/problems/find-the-highest-altitude
454,Latest Time by Replacing Hidden Digits,https://leetcode.com/problems/latest-time-by-replacing-hidden-digits
455,Find Total Time Spent by Each Employee,https://leetcode.com/problems/find-total-time-spent-by-each-employee
456,Maximum Number of Balls in a Box,https://leetcode.com/problems/maximum-number-of-balls-in-a-box
457,Sum of Unique Elements,https://leetcode.com/problems/sum-of-unique-elements
458,Check if Array Is Sorted and Rotated,https://leetcode.com/problems/check-if-array-is-sorted-and-rotated
459,Recyclable and Low Fat Products,https://leetcode.com/problems/recyclable-and-low-fat-products
460,Minimum Changes To Make Alternating Binary String,https://leetcode.com/problems/minimum-changes-to-make-alternating-binary-string
461,Longest Nice Substring,https://leetcode.com/problems/longest-nice-substring
462,Merge Strings Alternately,https://leetcode.com/problems/merge-strings-alternately
463,Count Items Matching a Rule,https://leetcode.com/problems/count-items-matching-a-rule
464,Product's Price for Each Store,https://leetcode.com/problems/products-price-for-each-store
465,Find Nearest Point That Has the Same X or Y Coordinate,https://leetcode.com/problems/find-nearest-point-that-has-the-same-x-or-y-coordinate
466,Check if Binary String Has at Most One Segment of Ones,https://leetcode.com/problems/check-if-binary-string-has-at-most-one-segment-of-ones
467,Primary Department for Each Employee,https://leetcode.com/problems/primary-department-for-each-employee
468,Check if One String Swap Can Make Strings Equal,https://leetcode.com/problems/check-if-one-string-swap-can-make-strings-equal
469,Rearrange Products Table,https://leetcode.com/problems/rearrange-products-table
470,Second Largest Digit in a String,https://leetcode.com/problems/second-largest-digit-in-a-string
471,Maximum Ascending Subarray Sum,https://leetcode.com/problems/maximum-ascending-subarray-sum
472,Number of Different Integers in a String,https://leetcode.com/problems/number-of-different-integers-in-a-string
473,Ad-Free Sessions,https://leetcode.com/problems/ad-free-sessions
474,Determine Color of a Chessboard Square,https://leetcode.com/problems/determine-color-of-a-chessboard-square
475,Truncate Sentence,https://leetcode.com/problems/truncate-sentence
476,Find Customers With Positive Revenue this Year,https://leetcode.com/problems/find-customers-with-positive-revenue-this-year
477,Sign of the Product of an Array,https://leetcode.com/problems/sign-of-the-product-of-an-array
